"Cluster"	"Ensembl.Code"	"MGI.Symbol"	"Type.Restricted"	"Mean.Outside.Cluster"	"Mean.Inside.Cluster"	"Factor.Difference"	"P.Value"	"Adjusted.P.Value"	"Chromosome"	"Annotation"
"4"	"ENSMUSG00000089715"	"Cbx6"	"TRE+NRE"	0.26402680745827	0.374335953514269	1.41779525010328	0.000698541592095062	0.0174235559402028	"15"	"chromobox 6 [Source:MGI Symbol;Acc:MGI:3512628]"
"4"	"ENSMUSG00000030217"	"Art4"	"TRE"	0.13462160934902	0.217006817417237	1.61197610447981	0.000710253729907163	0.0175905365200068	"6"	"ADP-ribosyltransferase 4 [Source:MGI Symbol;Acc:MGI:1202710]"
"4"	"ENSMUSG00000068122"	"Agtr2"	"TRE"	0.354047503767734	0.239894517163951	0.677577202525142	0.000728566043794171	0.0178715803060504	"X"	"angiotensin II receptor, type 2 [Source:MGI Symbol;Acc:MGI:87966]"
"4"	"ENSMUSG00000022816"	"Fstl1"	"TRE+NRE"	1.07795015020155	1.33547944250006	1.23890649511979	0.000740409163839228	0.0181021487977591	"16"	"follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"
"4"	"ENSMUSG00000020814"	"Mxra7"	"TRE"	0.14329255084135	0.224051796454311	1.5635969569861	0.000779668876139127	0.0189370066702907	"11"	"matrix-remodelling associated 7 [Source:MGI Symbol;Acc:MGI:1914872]"
"4"	"ENSMUSG00000026042"	"Col5a2"	"TRE+NRE"	0.381374429308834	0.511082792215932	1.34010765520428	0.000819541121956763	0.0197757675291717	"1"	"collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]"
"4"	"ENSMUSG00000036144"	"Meox2"	"TRE"	0.220690490310519	0.320292621824858	1.45132045052868	0.000855669497071544	0.0203819923932669	"12"	"mesenchyme homeobox 2 [Source:MGI Symbol;Acc:MGI:103219]"
"4"	"ENSMUSG00000035373"	"Ccl7"	"TRE"	0.801177482515329	0.62994052792774	0.786268388310187	0.000873895604121238	0.0206831266304477	"11"	"chemokine (C-C motif) ligand 7 [Source:MGI Symbol;Acc:MGI:99512]"
"4"	"ENSMUSG00000047330"	"Kcne4"	"TRE"	0.271652147675113	0.379131807029875	1.39565179320174	0.00100301359673347	0.0232197647643799	"1"	"potassium voltage-gated channel, Isk-related subfamily, gene 4 [Source:MGI Symbol;Acc:MGI:1891125]"
"4"	"ENSMUSG00000000392"	"Fap"	"TRE"	0.183215916761649	0.270813959890585	1.47811371783215	0.00114836636996077	0.0257790850565739	"2"	"fibroblast activation protein [Source:MGI Symbol;Acc:MGI:109608]"
"4"	"ENSMUSG00000030249"	"Abcc9"	"TRE+NRE"	0.471347149965923	0.606042139787635	1.2857660003491	0.00124822074731932	0.0276850877129986	"6"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:MGI Symbol;Acc:MGI:1352630]"
"4"	"ENSMUSG00000028362"	"Tnfsf8"	"TRE"	0.128566280289951	0.202665087760247	1.57634713630342	0.00127829010657042	0.0280996234702482	"4"	"tumor necrosis factor (ligand) superfamily, member 8 [Source:MGI Symbol;Acc:MGI:88328]"
"4"	"ENSMUSG00000028713"	"Cyp4b1"	"TRE"	0.174537230299639	0.101958468505947	0.584164583859317	0.00150128479074412	0.032050483371275	"4"	"cytochrome P450, family 4, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:103225]"
"4"	"ENSMUSG00000029061"	"Mmp23"	"TRE"	0.153943588338676	0.235677866126954	1.53093655065687	0.00150858295928534	0.0321137429953615	"4"	"matrix metallopeptidase 23 [Source:MGI Symbol;Acc:MGI:1347361]"
"4"	"ENSMUSG00000036103"	"Colec12"	"TRE"	0.162802770726677	0.245067817116593	1.50530495287471	0.00158894054290855	0.03363106154819	"18"	"collectin sub-family member 12 [Source:MGI Symbol;Acc:MGI:2152907]"
"4"	"ENSMUSG00000000903"	"Vpreb3"	"TRE"	0.177821294000923	0.102126753435142	0.574322406149016	0.00166783639052734	0.0350009404561657	"10"	"pre-B lymphocyte gene 3 [Source:MGI Symbol;Acc:MGI:98938]"
"4"	"ENSMUSG00000041453"	"Rpl21"	"TRE+NRE"	1.17760757219133	1.43361647736597	1.21739746857967	0.00169432543606719	0.0354563921762308	"5"	"ribosomal protein L21 [Source:MGI Symbol;Acc:MGI:1278340]"
"4"	"ENSMUSG00000028369"	"Svep1"	"TRE"	0.18914583347078	0.274223529782136	1.44979947350783	0.00171865095152265	0.0356632107811759	"4"	"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:MGI Symbol;Acc:MGI:1928849]"
"4"	"ENSMUSG00000029321"	"Slc10a6"	"TRE"	0.173410583924393	0.254426339244063	1.46719037261874	0.00172424166555838	0.0356792800515544	"5"	"solute carrier family 10 (sodium/bile acid cotransporter family), member 6 [Source:MGI Symbol;Acc:MGI:1923000]"
"4"	"ENSMUSG00000022231"	"Sema5a"	"TRE+NRE"	0.391398901075899	0.515077928631211	1.31599227084015	0.00180474218275765	0.0372410308909991	"15"	"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A [Source:MGI Symbol;Acc:MGI:107556]"
"4"	"ENSMUSG00000052516"	"Robo2"	"TRE"	0.159062751428676	0.237248006543693	1.49153717267412	0.00181551075353588	0.0373591768394272	"16"	"roundabout guidance receptor 2 [Source:MGI Symbol;Acc:MGI:1890110]"
"4"	"ENSMUSG00000057098"	"Ebf1"	"TRE+NRE"	0.795963761445415	0.636704103140248	0.799915943389228	0.00192405151281183	0.0393739602400829	"11"	"early B cell factor 1 [Source:MGI Symbol;Acc:MGI:95275]"
"4"	"ENSMUSG00000043421"	"Hilpda"	"TRE"	0.21802692927704	0.13559033106677	0.621897173511442	0.00195592460772487	0.0399159490193549	"6"	"hypoxia inducible lipid droplet associated [Source:MGI Symbol;Acc:MGI:1916823]"
"4"	"ENSMUSG00000039252"	"Lgi2"	"TRE+NRE"	0.134096625171159	0.206591080514768	1.54061357063296	0.00207018484280178	0.0420162446999331	"5"	"leucine-rich repeat LGI family, member 2 [Source:MGI Symbol;Acc:MGI:2180196]"
"4"	"ENSMUSG00000010307"	"Tmem86a"	"TRE"	0.14377723979149	0.219780522846818	1.528618320713	0.00225560224674916	0.0454062539236896	"7"	"transmembrane protein 86A [Source:MGI Symbol;Acc:MGI:1915143]"
"4"	"ENSMUSG00000030074"	"Gxylt2"	"TRE"	0.191438508404083	0.27447164746346	1.43373268916259	0.00227760287821171	0.0456013030318711	"6"	"glucoside xylosyltransferase 2 [Source:MGI Symbol;Acc:MGI:2682940]"
"4"	"ENSMUSG00000067780"	"Pi15"	"TRE"	0.309138085226193	0.412983115107954	1.33591794361338	0.00238184469675833	0.0473048405189966	"1"	"peptidase inhibitor 15 [Source:MGI Symbol;Acc:MGI:1934659]"
"4"	"ENSMUSG00000035566"	"Pcdh17"	"TRE"	0.183819278661906	0.109382126115214	0.595052526108526	0.00248736904674254	0.0487692786663233	"14"	"protocadherin 17 [Source:MGI Symbol;Acc:MGI:2684924]"
"5"	"ENSMUSG00000035385"	"Ccl2"	"TRE"	2.66641104948561	0.29051700140107	0.108954319498907	0	0	"11"	"chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"
"5"	"ENSMUSG00000029661"	"Col1a2"	"TRE+NRE"	5.58600926904631	0.384023210215118	0.0687473277824835	0	0	"6"	"collagen, type I, alpha 2 [Source:MGI Symbol;Acc:MGI:88468]"
"5"	"ENSMUSG00000029380"	"Cxcl1"	"TRE+NRE"	4.81086502642384	0.475806447763836	0.0989024728713967	0	0	"5"	"chemokine (C-X-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:108068]"
"5"	"ENSMUSG00000023078"	"Cxcl13"	"TRE"	1.15803822534251	0.17374721369166	0.150035819102838	2.42551611161985e-132	1.05695431499293e-129	"5"	"chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]"
"5"	"ENSMUSG00000040856"	"Dlk1"	"TRE"	1.02823967342208	0.128890027913449	0.125350179773253	4.5197415048115e-128	1.76222342461282e-125	"12"	"delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]"
"5"	"ENSMUSG00000040856"	"Dlk1"	"TRE"	1.02823967342208	0.128890027913449	0.125350179773253	4.5197415048115e-128	1.76222342461282e-125	"CHR_MG4180_PATCH"	"delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900]"
"5"	"ENSMUSG00000040152"	"Thbs1"	"TRE+NRE"	1.43675578964628	0.279781219921935	0.19473122846494	8.9689937357005e-123	3.1639193140033e-120	"2"	"thrombospondin 1 [Source:MGI Symbol;Acc:MGI:98737]"
"5"	"ENSMUSG00000022425"	"Enpp2"	"TRE+NRE"	1.89792133066042	0.421464937925121	0.222066600504702	2.78353923821608e-118	8.96541681595857e-116	"15"	"ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"
"5"	"ENSMUSG00000027797"	"Dclk1"	"TRE+NRE"	1.07131226369285	0.190307077484887	0.177639222413914	7.90702835759584e-112	2.3430106429228e-109	"3"	"doublecortin-like kinase 1 [Source:MGI Symbol;Acc:MGI:1330861]"
"5"	"ENSMUSG00000035373"	"Ccl7"	"TRE"	0.898035497418946	0.131402059214123	0.146321676138402	1.57904428779844e-104	4.33242966074474e-102	"11"	"chemokine (C-C motif) ligand 7 [Source:MGI Symbol;Acc:MGI:99512]"
"5"	"ENSMUSG00000030787"	"Lyve1"	"TRE"	0.194454907465895	0.756846448706118	3.89214372920292	3.90408154594859e-82	7.61090423483872e-80	"7"	"lymphatic vessel endothelial hyaluronan receptor 1 [Source:MGI Symbol;Acc:MGI:2136348]"
"5"	"ENSMUSG00000022816"	"Fstl1"	"TRE+NRE"	1.22689607045365	0.370710473844909	0.30215311856679	1.58766198756114e-76	3.01574359073151e-74	"16"	"follistatin-like 1 [Source:MGI Symbol;Acc:MGI:102793]"
"5"	"ENSMUSG00000071713"	"Csf2rb"	"TRE"	0.854889792841341	0.200179348397758	0.234158075197546	5.85562857958808e-74	1.03282134565687e-71	"15"	"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339759]"
"5"	"ENSMUSG00000029838"	"Ptn"	"TRE+NRE"	0.836060927506529	0.201013181392429	0.240428866819469	1.65767742354321e-70	2.7289054119129e-68	"6"	"pleiotrophin [Source:MGI Symbol;Acc:MGI:97804]"
"5"	"ENSMUSG00000034855"	"Cxcl10"	"TRE"	0.688925160869981	0.147870788354395	0.214639842980423	3.40978687166462e-64	4.95288257750814e-62	"5"	"chemokine (C-X-C motif) ligand 10 [Source:MGI Symbol;Acc:MGI:1352450]"
"5"	"ENSMUSG00000053475"	"Tnfaip6"	"TRE"	0.614303660930289	0.110853279516336	0.180453555084568	7.22864458646126e-64	1.02980382877894e-61	"2"	"tumor necrosis factor alpha induced protein 6 [Source:MGI Symbol;Acc:MGI:1195266]"
"5"	"ENSMUSG00000000903"	"Vpreb3"	"TRE"	0.113435726757273	0.505619115099681	4.45731807388682	1.37702911468158e-63	1.92472295878512e-61	"10"	"pre-B lymphocyte gene 3 [Source:MGI Symbol;Acc:MGI:98938]"
"5"	"ENSMUSG00000024140"	"Epas1"	"TRE+NRE"	0.807213450324525	0.236384794633008	0.292840505244274	2.45590643907473e-57	3.24881337511886e-55	"17"	"endothelial PAS domain protein 1 [Source:MGI Symbol;Acc:MGI:109169]"
"5"	"ENSMUSG00000027962"	"Vcam1"	"TRE+NRE"	0.802432055357976	0.2494049152824	0.310811256376264	1.97558744815755e-53	2.56757049402652e-51	"3"	"vascular cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:98926]"
"5"	"ENSMUSG00000026185"	"Igfbp5"	"TRE+NRE"	0.687551901889273	0.184875428493582	0.268889414727204	3.09425751068038e-53	3.9521137308828e-51	"1"	"insulin-like growth factor binding protein 5 [Source:MGI Symbol;Acc:MGI:96440]"
"5"	"ENSMUSG00000026837"	"Col5a1"	"TRE+NRE"	0.650706291547561	0.170605172978606	0.262184606472545	1.6804431082947e-51	2.07478709104119e-49	"2"	"collagen, type V, alpha 1 [Source:MGI Symbol;Acc:MGI:88457]"
"5"	"ENSMUSG00000055172"	"C1ra"	"TRE+NRE"	0.594787033343049	0.146507427342873	0.246319134631123	1.63361950043149e-49	1.86182357833792e-47	"6"	"complement component 1, r subcomponent A [Source:MGI Symbol;Acc:MGI:1355313]"
"5"	"ENSMUSG00000031765"	"Mt1"	"TRE+NRE"	0.63591776429095	0.170791188292757	0.268574331278809	9.57718989366668e-49	1.04335033429828e-46	"8"	"metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]"
"5"	"ENSMUSG00000032487"	"Ptgs2"	"TRE"	0.532743970427653	0.117779602316678	0.221081061174905	1.12923257344288e-48	1.21237027595143e-46	"1"	"prostaglandin-endoperoxide synthase 2 [Source:MGI Symbol;Acc:MGI:97798]"
"5"	"ENSMUSG00000027875"	"Hmgcs2"	"TRE"	0.54998434538772	0.133587696654697	0.242893634655223	1.11323343089504e-46	1.14539350778756e-44	"3"	"3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2 [Source:MGI Symbol;Acc:MGI:101939]"
"5"	"ENSMUSG00000028214"	"Gem"	"TRE"	0.756311995429941	0.256947547444482	0.339737501186153	2.00108795003217e-45	2.00325128835653e-43	"4"	"GTP binding protein (gene overexpressed in skeletal muscle) [Source:MGI Symbol;Acc:MGI:99844]"
"5"	"ENSMUSG00000025746"	"Il6"	"TRE"	0.492008316401607	0.118553538282864	0.240958403203277	8.65029333214161e-42	8.1115662031019e-40	"5"	"interleukin 6 [Source:MGI Symbol;Acc:MGI:96559]"
"5"	"ENSMUSG00000026475"	"Rgs16"	"TRE"	0.618185271303046	0.206485207904749	0.334018323454242	2.95953085735604e-38	2.579318187211e-36	"1"	"regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407]"
"5"	"ENSMUSG00000017493"	"Igfbp4"	"TRE+NRE"	1.05214231679899	0.483829994421927	0.459852233577982	3.52494062912449e-37	3.00146668742003e-35	"11"	"insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]"
"5"	"ENSMUSG00000075370"	"Igll1"	"TRE"	0.101273738703817	0.35842030002573	3.53912381050688	1.61915860826742e-35	1.31810186484011e-33	"16"	"immunoglobulin lambda-like polypeptide 1 [Source:MGI Symbol;Acc:MGI:96529]"
"5"	"ENSMUSG00000030249"	"Abcc9"	"TRE+NRE"	0.53639609554551	0.176245868207978	0.328574107215934	8.93712327196214e-34	6.96907465249427e-32	"6"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 9 [Source:MGI Symbol;Acc:MGI:1352630]"
"5"	"ENSMUSG00000024598"	"Fbn2"	"TRE"	0.49843355732722	0.153779685889846	0.308525948201538	1.23048793352162e-33	9.3973758881734e-32	"18"	"fibrillin 2 [Source:MGI Symbol;Acc:MGI:95490]"
"5"	"ENSMUSG00000026586"	"Prrx1"	"TRE+NRE"	0.450949702744191	0.13704704777787	0.303907613075004	3.48819649002344e-31	2.50879219398967e-29	"1"	"paired related homeobox 1 [Source:MGI Symbol;Acc:MGI:97712]"
"5"	"ENSMUSG00000058427"	"Cxcl2"	"TRE"	0.450261680941785	0.138078585772427	0.30666297314845	1.30535985261456e-30	9.20962456016061e-29	"5"	"chemokine (C-X-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:1340094]"
"5"	"ENSMUSG00000026042"	"Col5a2"	"TRE+NRE"	0.437499506042974	0.135116811527884	0.30883877504221	7.16995705228572e-30	4.91805942993821e-28	"1"	"collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]"
"5"	"ENSMUSG00000024501"	"Dpysl3"	"TRE+NRE"	0.459654339752727	0.151061890640325	0.328642367918444	2.74076436511003e-29	1.84578021970319e-27	"18"	"dihydropyrimidinase-like 3 [Source:MGI Symbol;Acc:MGI:1349762]"
"5"	"ENSMUSG00000028565"	"Nfia"	"TRE+NRE"	0.817232923750403	0.38624643475616	0.472627109764029	3.02624225997689e-29	2.01967591548728e-27	"4"	"nuclear factor I/A [Source:MGI Symbol;Acc:MGI:108056]"
"5"	"ENSMUSG00000068122"	"Agtr2"	"TRE"	0.38372487640426	0.110606747391255	0.288244922840836	1.54570020197649e-28	1.00443395581068e-26	"X"	"angiotensin II receptor, type 2 [Source:MGI Symbol;Acc:MGI:87966]"
"5"	"ENSMUSG00000018476"	"Kdm6b"	"TRE+NRE"	0.706560558969038	0.320018744434762	0.452924721557782	1.10863853528107e-27	7.07999505979496e-26	"11"	"KDM1 lysine (K)-specific demethylase 6B [Source:MGI Symbol;Acc:MGI:2448492]"
"5"	"ENSMUSG00000017344"	"Vtn"	"TRE"	0.417069244065226	0.133313338032288	0.31964317659309	1.78963808032899e-27	1.12352872026077e-25	"11"	"vitronectin [Source:MGI Symbol;Acc:MGI:98940]"
"5"	"ENSMUSG00000061311"	"Rag1"	"TRE"	0.109870664035361	0.330924225898323	3.01194344098819	2.71035157359312e-27	1.68725079472083e-25	"2"	"recombination activating gene 1 [Source:MGI Symbol;Acc:MGI:97848]"
"5"	"ENSMUSG00000010175"	"Prox1"	"TRE"	0.136761622444114	0.373813106914742	2.73331875005722	1.38145840962758e-26	8.45772223018277e-25	"1"	"prospero homeobox 1 [Source:MGI Symbol;Acc:MGI:97772]"
"5"	"ENSMUSG00000000184"	"Ccnd2"	"TRE+NRE"	0.569404132008124	0.234575559797386	0.411966732608888	2.34511224644953e-26	1.41240581477221e-24	"6"	"cyclin D2 [Source:MGI Symbol;Acc:MGI:88314]"
"5"	"ENSMUSG00000074934"	"Grem1"	"TRE"	0.401114075387229	0.129853203259022	0.323731355309992	3.53857353902482e-26	2.11401232073354e-24	"2"	"gremlin 1, DAN family BMP antagonist [Source:MGI Symbol;Acc:MGI:1344337]"
"5"	"ENSMUSG00000067586"	"S1pr3"	"TRE+NRE"	0.395424033890564	0.127903463879939	0.323459003291988	5.96140059295222e-26	3.53296444740721e-24	"13"	"sphingosine-1-phosphate receptor 3 [Source:MGI Symbol;Acc:MGI:1339365]"
"5"	"ENSMUSG00000023951"	"Vegfa"	"TRE+NRE"	0.46586692820923	0.17145563024271	0.368035633913266	7.64137165735798e-26	4.49264136807206e-24	"17"	"vascular endothelial growth factor A [Source:MGI Symbol;Acc:MGI:103178]"
"5"	"ENSMUSG00000038146"	"Notch3"	"TRE+NRE"	0.530778802289371	0.216211702326977	0.40734803536691	6.11462723604674e-25	3.48439681266417e-23	"17"	"notch 3 [Source:MGI Symbol;Acc:MGI:99460]"
"5"	"ENSMUSG00000026399"	"Cd55"	"TRE+NRE"	0.147516471553507	0.381586395762811	2.58673754696201	1.74684885513171e-24	9.8783636021494e-23	"1"	"CD55 molecule, decay accelerating factor for complement [Source:MGI Symbol;Acc:MGI:104850]"
"5"	"ENSMUSG00000053113"	"Socs3"	"TRE+NRE"	0.516594739219867	0.210977503285152	0.408400409968864	2.60133087178071e-24	1.45989841652663e-22	"11"	"suppressor of cytokine signaling 3 [Source:MGI Symbol;Acc:MGI:1201791]"
"5"	"ENSMUSG00000027611"	"Procr"	"TRE"	0.510111906727464	0.207349803507658	0.40647905052418	2.76696530071851e-24	1.54117886824983e-22	"2"	"protein C receptor, endothelial [Source:MGI Symbol;Acc:MGI:104596]"
"5"	"ENSMUSG00000022836"	"Mylk"	"TRE+NRE"	0.614955045598644	0.278277904592696	0.452517475194953	3.4104969161888e-24	1.88544486232288e-22	"16"	"myosin, light polypeptide kinase [Source:MGI Symbol;Acc:MGI:894806]"
"5"	"ENSMUSG00000023885"	"Thbs2"	"TRE"	0.375110660706567	0.122841968077343	0.327481943184326	5.36909063603625e-24	2.94623877272271e-22	"17"	"thrombospondin 2 [Source:MGI Symbol;Acc:MGI:98738]"
"5"	"ENSMUSG00000003617"	"Cp"	"TRE+NRE"	0.592185475513716	0.271089340981162	0.457777760837505	5.30432985030637e-23	2.84742576312099e-21	"3"	"ceruloplasmin [Source:MGI Symbol;Acc:MGI:88476]"
"5"	"ENSMUSG00000059305"	"Vpreb1"	"TRE"	0.101817045398362	0.29102613003546	2.85832425108007	1.33152787835276e-22	7.0963730380124e-21	"16"	"pre-B lymphocyte gene 1 [Source:MGI Symbol;Acc:MGI:98936]"
"5"	"ENSMUSG00000035459"	"Stab2"	"TRE"	0.12714525850467	0.332398786857023	2.61432310387582	2.17662234455919e-22	1.15174416632103e-20	"10"	"stabilin 2 [Source:MGI Symbol;Acc:MGI:2178743]"
"5"	"ENSMUSG00000059898"	"Dsc3"	"TRE"	0.36252507777431	0.126779913693045	0.349713499742966	1.64401055210631e-21	8.39919322069208e-20	"18"	"desmocollin 3 [Source:MGI Symbol;Acc:MGI:1194993]"
"5"	"ENSMUSG00000014813"	"Stc1"	"TRE"	0.357763186379916	0.126698852519179	0.354141670643092	2.12580298407579e-21	1.06405057473199e-19	"14"	"stanniocalcin 1 [Source:MGI Symbol;Acc:MGI:109131]"
"5"	"ENSMUSG00000067780"	"Pi15"	"TRE"	0.352125836424488	0.123309426179328	0.350185682003403	5.09552917323978e-21	2.51651200769068e-19	"1"	"peptidase inhibitor 15 [Source:MGI Symbol;Acc:MGI:1934659]"
"5"	"ENSMUSG00000029231"	"Pdgfra"	"TRE+NRE"	0.351064801077167	0.123260501598149	0.35110469981596	6.83339899995964e-21	3.3086156726602e-19	"5"	"platelet derived growth factor receptor, alpha polypeptide [Source:MGI Symbol;Acc:MGI:97530]"
"5"	"ENSMUSG00000040592"	"Cd79b"	"TRE"	0.125935113714215	0.323862523355248	2.57166181697498	7.37614495088032e-21	3.54821310364425e-19	"11"	"CD79B antigen [Source:MGI Symbol;Acc:MGI:96431]"
"5"	"ENSMUSG00000000957"	"Mmp14"	"TRE+NRE"	0.511549433554827	0.228850839464708	0.447367985288131	1.01571335169865e-20	4.76228133505293e-19	"14"	"matrix metallopeptidase 14 (membrane-inserted) [Source:MGI Symbol;Acc:MGI:101900]"
"5"	"ENSMUSG00000025014"	"Dntt"	"TRE"	0.105872564774264	0.282611527733288	2.66935563841169	9.9799021193649e-20	4.50799481099117e-18	"19"	"deoxynucleotidyltransferase, terminal [Source:MGI Symbol;Acc:MGI:98659]"
"5"	"ENSMUSG00000019539"	"Rcn3"	"TRE"	0.385188473513516	0.150050759677425	0.389551531250999	1.15868106513079e-19	5.20212686696299e-18	"7"	"reticulocalbin 3, EF-hand calcium binding domain [Source:MGI Symbol;Acc:MGI:1277122]"
"5"	"ENSMUSG00000039911"	"Spsb1"	"TRE+NRE"	0.349874803486641	0.128515304760799	0.367317976259201	1.71870753395177e-19	7.56474095564288e-18	"4"	"splA/ryanodine receptor domain and SOCS box containing 1 [Source:MGI Symbol;Acc:MGI:1921896]"
"5"	"ENSMUSG00000050010"	"Shisa3"	"TRE+NRE"	0.328939025689138	0.116542406060406	0.354297900093325	2.96982265520975e-19	1.28657580291192e-17	"5"	"shisa family member 3 [Source:MGI Symbol;Acc:MGI:3041225]"
"5"	"ENSMUSG00000030067"	"Foxp1"	"TRE+NRE"	0.277533903815483	0.53866884246045	1.94091184916485	4.4954215218828e-19	1.91391279506366e-17	"6"	"forkhead box P1 [Source:MGI Symbol;Acc:MGI:1914004]"
"5"	"ENSMUSG00000031673"	"Cdh11"	"TRE+NRE"	0.346051014815528	0.131978122982239	0.381383429991078	1.26581618301854e-18	5.32793538852349e-17	"8"	"cadherin 11 [Source:MGI Symbol;Acc:MGI:99217]"
"5"	"ENSMUSG00000040249"	"Lrp1"	"TRE+NRE"	0.316995292101016	0.113983246740471	0.359573941887276	1.71551919293446e-18	7.13964392205531e-17	"10"	"low density lipoprotein receptor-related protein 1 [Source:MGI Symbol;Acc:MGI:96828]"
"5"	"ENSMUSG00000038668"	"Lpar1"	"TRE+NRE"	0.342582511277682	0.131275474163559	0.38319374119233	2.89964779531049e-18	1.20003300936649e-16	"4"	"lysophosphatidic acid receptor 1 [Source:MGI Symbol;Acc:MGI:108429]"
"5"	"ENSMUSG00000007097"	"Atp1a2"	"TRE+NRE"	0.325454791069156	0.122256974076994	0.375649636852374	5.43798177070556e-18	2.20134256597742e-16	"1"	"ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]"
"5"	"ENSMUSG00000022015"	"Tnfsf11"	"TRE"	0.316683989247429	0.118500381662627	0.374191262224001	9.53287942288013e-18	3.83802015025522e-16	"14"	"tumor necrosis factor (ligand) superfamily, member 11 [Source:MGI Symbol;Acc:MGI:1100089]"
"5"	"ENSMUSG00000071714"	"Csf2rb2"	"TRE"	0.394681102721826	0.169977668752423	0.430670907677646	2.32125154472552e-17	9.14671885283334e-16	"15"	"colony stimulating factor 2 receptor, beta 2, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339760]"
"5"	"ENSMUSG00000037868"	"Egr2"	"TRE+NRE"	0.315294356647369	0.119700505041785	0.379646836418516	4.00285498158268e-17	1.56894971976532e-15	"10"	"early growth response 2 [Source:MGI Symbol;Acc:MGI:95296]"
"5"	"ENSMUSG00000037868"	"Egr2"	"TRE+NRE"	0.315294356647369	0.119700505041785	0.379646836418516	4.00285498158268e-17	1.56894971976532e-15	"CHR_MG3530_PATCH"	"early growth response 2 [Source:MGI Symbol;Acc:MGI:95296]"
